39.85,0.44,52.16,49.92,6.27,28.67,0.04,0.05,4.68,2.52,12.68,1.69,0.0,1.92,0.32,16.16,7.75,0.07,1.2,2.18,41.21,7.25,0.53,6.35,14.47,6.43,2.68,0.0,0.32,5.49
44.89,0.93,52.65,52.86,6.75,30.69,0.07,0.1,5.62,6.6,11.47,2.66,0.01,1.98,0.36,19.15,2.29,0.19,1.34,0.97,44.01,7.92,0.19,8.81,17.43,6.99,2.68,0.0,0.43,5.5
44.01,3.68,51.22,55.23,6.35,31.75,0.06,0.08,6.28,3.75,11.2,2.8,0.0,1.93,0.33,17.79,3.37,0.18,1.87,1.32,41.94,6.67,0.19,9.97,13.39,6.56,3.1,0.01,0.03,5.37
46.45,4.32,51.8,57.55,7.15,33.8,0.15,0.13,6.45,1.14,11.73,1.99,0.0,1.55,0.33,17.41,6.58,0.18,3.18,1.56,43.18,7.66,0.28,9.51,12.68,6.58,2.95,0.09,0.09,5.88
51.61,5.91,52.98,57.64,8.31,39.1,0.08,0.31,6.49,1.13,13.46,2.45,0.0,1.33,0.32,19.3,8.22,0.03,2.3,1.55,47.98,7.28,0.48,3.27,18.38,9.15,3.26,0.19,0.66,5.49
54.19,5.92,55.82,58.29,11.32,42.26,0.08,1.23,5.69,1.1,13.47,5.12,0.04,1.27,0.27,22.19,11.44,0.2,1.95,1.3,54.21,11.53,0.56,5.34,22.64,11.16,12.68,0.22,0.97,5.76
59.3,9.49,55.94,59.55,19.32,49.12,0.1,3.78,6.03,1.66,15.41,6.31,0.28,1.26,0.32,24.83,20.86,2.09,2.45,2.35,54.99,15.91,0.88,12.59,29.57,14.64,12.76,0.45,0.34,6.13
56.89,10.86,60.16,62.61,20.41,56.48,0.05,4.01,5.98,1.78,13.82,4.41,1.19,2.51,0.27,26.75,8.03,1.21,2.67,2.37,55.38,17.94,0.26,16.34,38.65,15.62,8.5,0.21,0.44,6.0
63.03,10.5,65.67,65.78,21.25,60.64,0.08,5.55,4.16,3.46,13.43,2.38,2.18,5.65,0.19,29.07,9.36,1.39,3.45,4.75,53.86,17.27,0.34,15.0,33.23,19.12,4.91,0.17,1.48,6.37
61.73,9.55,65.52,68.45,19.97,58.56,0.49,4.49,3.79,4.59,12.16,2.72,2.76,6.19,0.24,28.29,8.23,1.72,3.26,5.74,51.67,18.87,0.32,12.25,32.36,19.73,5.1,0.03,3.94,7.55
62.57,11.02,63.99,67.88,22.94,56.48,1.17,2.21,3.7,5.11,10.49,2.67,1.44,6.04,0.26,26.75,8.29,1.33,3.3,7.89,52.48,21.28,0.99,13.9,33.06,19.63,6.09,0.18,4.45,7.09
63.77,11.13,64.37,67.25,17.31,56.96,1.25,1.59,5.59,2.6,13.27,2.81,1.53,0.98,0.4,26.02,13.01,0.94,3.0,3.65,52.89,21.72,0.48,15.25,29.93,16.22,6.94,0.38,1.51,5.65
63.27,11.33,60.99,67.54,19.37,53.8,1.73,2.99,5.98,1.38,15.43,3.57,1.31,0.69,0.23,24.2,11.87,0.97,1.85,3.36,52.39,21.51,0.24,13.75,29.01,18.02,4.34,0.43,2.04,5.41
66.93,13.23,64.96,67.44,21.17,54.34,2.23,4.17,6.75,3.81,15.22,4.91,1.15,0.56,0.84,22.86,15.16,1.17,2.45,6.17,55.63,19.7,0.19,14.87,29.32,16.38,4.16,0.7,0.77,4.62
67.44,14.31,66.64,71.16,24.73,59.23,3.66,3.89,9.82,3.78,16.61,11.72,1.26,0.59,2.81,24.55,13.0,2.75,5.44,8.5,58.69,22.52,0.42,14.74,31.25,15.67,4.69,0.74,1.11,6.04
69.55,12.52,61.35,73.65,27.06,60.61,6.44,3.84,8.75,4.32,22.41,18.89,0.86,0.51,2.52,30.47,14.38,2.21,5.16,7.22,60.45,20.69,0.71,10.77,29.05,17.24,4.45,1.0,2.16,7.23
69.46,9.8,64.1,75.56,30.47,63.04,8.82,5.44,10.57,4.67,22.99,17.85,1.3,1.57,1.63,31.49,12.14,2.05,4.29,6.05,62.73,17.51,0.72,6.05,23.34,20.11,4.39,0.96,2.29,9.38
70.81,12.52,65.28,75.31,30.04,62.59,9.99,5.77,11.99,4.23,23.24,11.56,1.17,1.94,1.53,30.4,15.68,1.69,6.44,5.86,61.33,18.64,0.97,4.74,23.4,19.51,5.42,0.2,2.73,9.5
68.93,10.81,64.09,73.92,30.62,65.89,11.77,7.0,11.08,1.52,24.72,10.86,1.06,1.26,2.01,33.15,14.67,0.36,3.6,5.75,58.3,18.98,1.19,7.62,23.22,20.8,6.1,0.18,5.06,9.52
